466,8.5
467,8.5
468,8.5
469,8.5
470,8.45
471,8.4
472,8.35
473,8.3
474,8.3
475,8.35
476,8.35
477,8.4
478,8.4
479,8.35
480,8.3
481,8.3
482,8.3
483,8.35
484,8.35
485,8.4
486,8.4
487,8.35
488,8.35
489,8.35
490,8.3
491,8.3
492,8.3
493,8.25
494,8.25
495,8.25
496,8.25
497,8.2
498,8.15
499,8.1
500,8.1
501,8.1
502,8.1
503,8.15
504,8.15
505,8.15
506,8.15
507,8.15
508,8.1
509,8.1
510,8.05
511,8.0
512,7.95
513,7.9
514,7.85
515,7.75
516,7.65
517,7.6
518,7.55
519,7.5
520,7.5
521,7.45
522,7.4
523,7.35
524,7.3
525,7.2
526,7.15
527,7.15
528,7.1
529,7.05
530,7.05
531,7.0
532,6.9
533,6.85
534,6.75
535,6.7
536,6.7
537,6.7
538,6.7
539,6.75
540,6.75
541,6.8
542,6.85
543,6.9
544,7.0
545,7.1
546,7.15
547,7.25
548,7.35
549,7.45
550,7.55
551,7.65
552,7.7
553,7.8
554,7.85
555,7.9
556,8.0
557,8.05
558,8.1
559,8.15
560,8.2
561,8.25
562,8.4
563,8.5
564,8.6
565,8.75
566,8.85
567,8.9
568,8.95
569,9.05
570,9.05
571,9.05
572,9.05
573,9.05
574,9.0
575,9.0
576,9.0
577,8.95
578,8.9
579,8.85
580,8.8
581,8.75
582,8.75
583,8.7
584,8.7
585,8.7
586,8.65
587,8.65
588,8.7
589,8.7
590,8.7
591,8.8
592,8.8
593,8.8
594,8.8
595,8.8
596,8.75
597,8.7
598,8.6
599,8.45
600,8.3
601,8.15
602,8.05
603,7.95
604,7.85
605,7.7
606,7.5
607,7.3
608,7.1
609,6.9
610,6.65
611,6.25
612,5.65
613,5.1
614,4.55
615,4.05
616,3.6
617,3.3
618,3.05
619,3.05
620,3.25
621,3.85
622,4.55
623,5.3
624,5.9
625,6.45
626,6.7
627,6.9
628,7.1
629,7.25
630,7.3
631,7.4
632,7.5
633,7.5
634,7.5
635,7.5
636,7.5
637,7.5
638,7.45
639,7.45
640,7.4
641,7.35
642,7.3
643,7.25
644,7.15
645,7.05
646,6.95
647,6.9
648,6.85
649,6.8
650,6.8
651,6.8
652,6.75
653,6.7
654,6.65
655,6.6
656,6.55
657,6.5
658,6.5
659,6.55
660,6.6
661,6.65
662,6.7
663,6.8
664,6.85
665,6.9
666,6.95
667,7.0
668,7.0
669,7.0
670,7.0
671,7.0
672,7.0
673,7.0
674,6.95
675,6.9
676,6.85
677,6.85
678,6.85
679,6.9
680,6.95
681,7.0
682,7.0
683,7.0
684,7.0
685,6.95
686,6.9
687,6.85
688,6.8
689,6.7
690,6.65
691,6.55
692,6.45
693,6.35
694,6.25
695,6.15
696,6.05
697,5.95
698,5.9
699,5.9
700,5.9
701,6.0
702,6.1
703,6.2
704,6.3
705,6.4
706,6.45
707,6.5
708,6.5
709,6.55
710,6.6
711,6.65
712,6.75
713,6.85
714,6.9
715,7.0
716,7.1
717,7.15
718,7.2
719,7.3
720,7.35
721,7.4
722,7.45
723,7.5
724,7.45
725,7.4
726,7.4
727,7.35
728,7.3
729,7.3
730,7.3
731,7.25
732,7.25
733,7.25
734,7.3
735,7.35
736,7.45
737,7.5
738,7.6
739,7.65
740,7.7
741,7.75
742,7.8
743,7.85
744,7.95
745,8.05
746,8.05
747,8.1
748,8.15
749,8.15
750,8.15
751,8.2
752,8.25
753,8.25
754,8.25
755,8.25
756,8.25
757,8.25
758,8.25
759,8.25
760,8.25
761,8.3
762,8.35
763,8.5
764,8.75
765,9.05
766,9.3
767,9.5
768,9.6
769,9.55
770,9.5
771,9.5
772,9.55
773,9.6
774,9.7
775,9.75
776,9.75
777,9.75
778,9.75
779,9.7
780,9.7
781,9.7
782,9.7
783,9.65
784,9.65
785,9.6
786,9.65
787,9.65
788,9.7
789,9.8
790,9.85
791,9.8
792,9.8
793,9.8
794,9.75
795,9.7
796,9.65
797,9.55
798,9.4
799,9.3
800,9.2
801,9.05
802,8.9
803,8.8
804,8.6
805,8.45
806,8.3
807,8.2
808,8.1
809,8.0
810,7.85
811,7.7
812,7.6
813,7.4
814,7.25
815,7.1
816,7.0
817,6.85
818,6.8
819,6.7
820,6.65
821,6.6
822,6.55
823,6.5
824,6.45
825,6.45
826,6.4
827,6.35
828,6.3
829,6.3
830,6.2
831,6.2
832,6.2
833,6.25
834,6.25
835,6.35
836,6.4
837,6.5
838,6.55
839,6.6
840,6.65
841,6.7
842,6.7
843,6.75
844,6.85
845,6.9
846,6.9
847,7.0
848,7.0
849,7.0
850,7.0
851,7.0
852,6.95
853,6.95
854,6.9
855,6.85
856,6.8
857,6.75
858,6.65
859,6.6
860,6.55
861,6.5
862,6.4
863,6.4
864,6.35
865,6.3
866,6.3
867,6.25
868,6.2
869,6.2
870,6.25
871,6.25
872,6.35
873,6.45
874,6.55
875,6.65
876,6.75
877,6.8
878,6.85
879,6.95
880,7.0
881,7.05
882,7.15
883,7.15
884,7.1
885,7.0
886,6.95
887,6.85
888,6.8
889,6.7
890,6.65
891,6.6
892,6.55
893,6.5
894,6.45
895,6.35
896,6.3
897,6.25
898,6.2
899,6.2
900,6.2
901,6.15
902,6.15
903,6.1
904,6.05
905,6.05
906,6.05
907,6.0
908,6.05
909,6.1
910,6.1
911,6.15
912,6.2
913,6.2
914,6.2
915,6.3
916,6.35
917,6.45
918,6.5
919,6.55
920,6.55
921,6.55
922,6.5
923,6.55
924,6.55
925,6.6
926,6.65
927,6.65
928,6.65
929,6.65
930,6.65
931,6.65
932,6.7
933,6.75
934,6.8
935,6.85
936,6.85
937,6.85
938,6.8
939,6.85
940,6.85
941,6.95
942,7.0
943,7.1
944,7.15
945,7.2
946,7.25
947,7.35
948,7.4
949,7.45
950,7.55
951,7.6
952,7.65
953,7.7
954,7.8
955,7.85
956,7.9
957,7.95
958,7.95
959,7.95
960,7.9
961,7.95
962,8.0
963,8.1
964,8.2
965,8.35
966,8.4
967,8.5
968,8.55
969,8.5
970,8.45
971,8.4
972,8.3
973,8.25
974,8.25
975,8.25
976,8.25
977,8.3
978,8.35
979,8.45
980,8.6
981,8.7
982,8.75
983,8.85
984,8.95
985,9.0
986,9.1
987,9.25
988,9.35
989,9.4
990,9.45
991,9.5
992,9.5
993,9.55
994,9.6
995,9.65
996,9.7
997,9.8
998,9.8
999,9.85
1000,9.85
1001,9.85
1002,9.8
1003,9.8
1004,9.7
1005,9.7
1006,9.7
1007,9.65
1008,9.6
1009,9.55
1010,9.45
1011,9.35
1012,9.25
1013,9.1
1014,9.0
1015,8.85
1016,8.65
1017,8.5
1018,8.3
1019,7.95
1020,7.4
1021,6.85
1022,6.3
1023,5.75
1024,5.25
1025,5.05
1026,4.9
1027,4.75
1028,4.75
1029,4.85
1030,4.9
1031,4.95
1032,4.85
1033,4.65
1034,3.95
1035,3.3
1036,3.05
1037,3.05
1038,3.15
1039,3.85
1040,4.6
1041,5.0
1042,5.35
1043,5.7
1044,6.0
1045,6.25
1046,6.45
1047,6.65
1048,6.8
1049,6.95
1050,7.05
1051,7.15
1052,7.25
1053,7.35
1054,7.4
1055,7.45
1056,7.45
1057,7.45
1058,7.5
1059,7.65
1060,7.85
1061,8.2
1062,8.55
1063,8.8
1064,8.85
1065,8.8
1066,8.6
1067,8.3
1068,8.0
1069,7.8
1070,7.65
1071,7.55
1072,7.55
1073,7.6
1074,7.7
1075,7.8
1076,7.9
1077,7.95
1078,8.0
1079,8.05
1080,8.1
1081,8.15
1082,8.2
1083,8.25
1084,8.25
1085,8.25
1086,8.2
1087,8.15
1088,8.05
1089,7.95
1090,7.85
1091,7.8
1092,7.75
1093,7.8
1094,7.85
1095,7.9
1096,7.9
1097,7.85
1098,7.75
1099,7.65
1100,7.55
1101,7.45
1102,7.3
1103,7.15
1104,6.95
1105,6.8
1106,6.75
1107,6.85
1108,7.0
1109,7.25
1110,7.4
1111,7.5
1112,7.55
1113,7.6
1114,7.6
1115,7.65
1116,7.7
1117,7.75
1118,7.65
1119,7.45
1120,7.15
1121,6.8
1122,6.45
1123,6.25
1124,6.2
1125,6.3
1126,6.5
1127,6.7
1128,6.9
1129,7.05
1130,7.15
1131,7.25
1132,7.35
1133,7.4
1134,7.5
1135,7.6
1136,7.65
1137,7.7
1138,7.75
1139,7.75
1140,7.8
1141,7.85
1142,7.9
1143,7.95
1144,8.0
1145,8.0
1146,8.0
1147,8.0
1148,8.05
1149,8.1
1150,8.2
1151,8.3
1152,8.4
1153,8.45
1154,8.5
1155,8.5
1156,8.5
1157,8.5
1158,8.5
1159,8.5
1160,8.45
1161,8.4
1162,8.35
1163,8.3
1164,8.3
1165,8.35
1166,8.45
1167,8.65
1168,8.9
1169,9.1
1170,9.3
1171,9.45
1172,9.5
1173,9.45
1174,9.35
1175,9.25
1176,9.15
1177,9.05
1178,8.95
1179,8.85
1180,8.8
1181,8.8
1182,8.85
1183,8.95
1184,9.05
1185,9.05
1186,9.0
1187,8.9
1188,8.8
1189,8.75
1190,8.75
1191,8.75
1192,8.75
1193,8.75
1194,8.75
1195,8.75
1196,8.75
1197,8.75
1198,8.75
1199,8.75
1200,8.75
1201,8.75
1202,8.7
1203,8.65
1204,8.6
1205,8.55
1206,8.5
1207,8.5
1208,8.55
1209,8.6
1210,8.65
1211,8.7
1212,8.7
1213,8.65
1214,8.6
1215,8.55
1216,8.5
1217,8.45
1218,8.4
1219,8.35
1220,8.3
1221,8.35
1222,8.5
1223,8.65
1224,8.8
1225,9.0
1226,9.1
1227,9.1
1228,9.1
1229,9.1
1230,9.05
1231,9.0
1232,8.95
1233,8.85
1234,8.75
1235,8.65
1236,8.55
1237,8.5
1238,8.45
1239,8.4
1240,8.3
1241,8.1
1242,7.85
1243,7.55
1244,7.3
1245,7.1
1246,6.9
1247,6.9
1248,7.05
1249,7.25
1250,7.4
1251,7.6
1252,7.6
1253,7.5
1254,7.25
1255,7.05
1256,6.9
1257,6.85
1258,6.85
1259,6.95
1260,7.05
1261,7.15
1262,7.2
1263,7.3
1264,7.35
1265,7.4
1266,7.5
1267,7.55
1268,7.55
1269,7.55
1270,7.55
1271,7.45
1272,7.4
1273,7.4
1274,7.35
1275,7.3
1276,7.3
1277,7.25
1278,7.15
1279,7.1
1280,7.1
1281,7.15
1282,7.2
1283,7.3
1284,6.85
1285,6.75
1286,6.75
1287,6.75
1288,6.75
1289,7.15
1290,7.1
1291,6.75
1292,6.45
1293,6.1
1294,5.95
1295,5.95
1296,6.2
1297,6.5
1298,6.8
1299,7.05
1300,7.2
1301,7.25
1302,7.25
1303,7.25
1304,7.25
1305,7.4
1306,7.35
1307,7.3
1308,7.25
1309,7.2
1310,7.0
1311,7.05
1312,7.1
1313,7.15
1314,7.25
1315,7.3
1316,7.35
1317,7.4
1318,7.45
1319,7.4
1320,7.4
1321,7.35
1322,7.35
1323,7.35
1324,7.4
1325,7.45
1326,7.55
1327,7.65
1328,7.75
1329,7.85
1330,8.0
1331,8.1
1332,8.2
1333,8.3
1334,8.3
1335,8.3
1336,8.25
1337,8.2
1338,8.2
1339,8.3
1340,8.45
1341,8.7
1342,8.9
1343,9.15
1344,9.4
1345,9.6
1346,9.75
1347,9.9
1348,9.95
1349,9.95
1350,9.9
1351,9.75
1352,9.5
1353,9.1
1354,8.65
1355,8.1
1356,7.65
1357,7.3
1358,7.1
1359,7.0
1360,6.95
1361,6.95
1362,6.95
1363,6.95
1364,6.9
1365,6.95
1366,7.0
1367,7.1
1368,7.2
1369,7.35
1370,7.35
1371,7.3
1372,7.2
1373,7.2
1374,7.2
1375,7.4
1376,7.65
1377,7.9
1378,8.1
1379,8.3
1380,8.4
1381,8.45
1382,8.55
1383,8.55
1384,8.6
1385,8.65
1386,8.7
1387,8.7
1388,8.75
1389,8.8
1390,8.85
1391,8.85
1392,8.85
1393,8.9
1394,8.95
1395,8.95
1396,9.05
1397,9.15
1398,9.25
1399,9.2
1400,9.25
1401,9.25
1402,9.25
1403,9.2
1404,9.25
1405,9.25
1406,9.3
1407,9.35
1408,9.45
1409,9.5
1410,9.55
1411,9.6
1412,9.65
1413,9.6
1414,9.5
1415,9.3
1416,8.95
1417,8.6
1418,8.3
1419,8.1
1420,8.05
1421,8.1
1422,8.15
1423,8.2
1424,8.3
1425,8.35
1426,8.4
1427,8.45
1428,8.5
1429,8.5
1430,8.5
1431,8.5
1432,8.5
1433,8.5
1434,8.5
1435,8.5
1436,8.5
1437,8.45
1438,8.45
1439,8.5
1440,8.55
1441,8.55
1442,8.65
1443,8.7
1444,8.7
1445,8.65
1446,8.7
1447,8.7
1448,8.7
1449,8.7
1450,8.7
1451,8.6
1452,8.5
1453,8.4
1454,8.25
1455,8.05
1456,7.95
1457,7.9
1458,7.9
1459,7.9
1460,8.0
1461,8.1
1462,8.1
1463,8.05
1464,8.0
1465,7.95
1466,7.85
1467,7.8
1468,7.75
1469,7.8
1470,7.85
1471,7.95
1472,8.05
1473,8.15
1474,8.2
1475,8.15
1476,8.0
1477,7.8
1478,7.5
1479,7.2
1480,7.0
1481,6.75
1482,6.5
1483,6.3
1484,6.15
1485,6.05
1486,6.15
1487,6.35
1488,6.6
1489,6.8
1490,7.0
1491,7.1
1492,7.15
1493,7.25
1494,7.35
1495,7.4
1496,7.45
1497,7.5
1498,7.5
1499,7.5
1500,7.45
1501,7.4
1502,7.35
1503,7.35
1504,7.35
1505,7.4
1506,7.5
1507,7.55
1508,7.55
1509,7.55
1510,7.5
1511,7.4
1512,7.3
1513,7.15
1514,6.9
1515,6.55
1516,6.0
1517,5.5
1518,5.0
1519,4.7
1520,4.65
1521,4.85
1522,5.1
1523,5.45
1524,5.75
1525,6.0
1526,6.25
1527,6.45
1528,6.65
1529,6.8
1530,6.9
1531,7.0
1532,7.1
1533,7.15
1534,7.2
1535,7.3
1536,7.4
1537,7.55
1538,7.7
1539,7.9
1540,8.05
1541,8.15
1542,8.2
1543,8.25
1544,8.25
1545,8.25
1546,8.25
1547,8.15
1548,8.05
1549,8.0
1550,7.9
1551,7.8
1552,7.8
1553,7.8
1554,7.75
1555,7.8
1556,7.85
1557,7.9
1558,7.95
1559,8.0
1560,8.0
1561,7.95
1562,7.9
1563,7.95
1564,7.95
1565,8.05
1566,8.2
1567,8.4
1568,8.5
1569,8.65
1570,8.7
1571,8.75
1572,8.8
1573,8.8
1574,8.85
1575,8.9
1576,9.0
1577,9.1
1578,9.25
1579,9.35
1580,9.5
1581,9.55
1582,9.6
1583,9.55
1584,9.55
1585,9.45
1586,9.45
1587,9.45
1588,9.55
1589,9.6
1590,9.7
1591,9.75
1592,9.75
1593,9.75
1594,9.75
1595,9.8
1596,9.85
1597,9.9
1598,9.95
1599,10.0
1600,10.0
1601,10.0
1602,10.0
1603,10.0
1604,9.95
1605,9.85
1606,9.75
1607,9.65
1608,9.55
1609,9.5
1610,9.35
1611,9.0
1612,8.45
1613,7.9
1614,7.3
1615,6.9
1616,6.75
1617,6.9
1618,7.1
1619,7.3
1620,7.5
1621,7.7
1622,7.75
1623,7.75
1624,7.8
1625,7.85
1626,7.8
1627,7.85
1628,7.9
1629,7.95
1630,8.0
1631,8.05
1632,8.05
1633,8.1
1634,8.2
1635,8.25
1636,8.4
1637,8.6
1638,8.8
1639,8.95
1640,9.1
1641,9.2
1642,9.25
1643,9.3
1644,9.35
1645,9.4
1646,9.45
1647,9.5
1648,9.5
1649,9.55
1650,9.55
1651,9.6
1652,9.65
1653,9.7
1654,9.7
1655,9.7
1656,9.65
1657,9.55
1658,9.45
1659,9.4
1660,9.4
1661,9.4
1662,9.45
1663,9.5
1664,9.5
1665,9.5
1666,9.5
1667,9.45
1668,9.45
1669,9.45
1670,9.45
1671,9.5
1672,9.55
1673,9.55
1674,9.55
1675,9.5
1676,9.4
1677,9.35
1678,9.3
1679,9.2
1680,9.2
1681,9.2
1682,9.2
1683,9.2
1684,9.2
1685,9.15
1686,9.1
1687,8.95
1688,8.9
1689,8.85
1690,8.75
1691,8.75
1692,8.75
1693,8.65
1694,8.65
1695,8.7
1696,8.7
1697,8.85
1698,8.9
1699,8.85
1700,8.8
1701,8.7
1702,8.55
1703,8.5
1704,8.5
1705,8.5
1706,8.55
1707,8.55
1708,8.55
1709,8.55
1710,8.55
1711,8.5
1712,8.5
1713,8.5
1714,8.5
1715,8.5
1716,8.45
1717,8.4
1718,8.35
1719,8.35
1720,8.3
1721,8.3
1722,8.35
1723,8.35
1724,8.3
1725,8.25
1726,8.15
1727,8.0
1728,7.85
1729,7.7
1730,7.6
1731,7.55
1732,7.5
1733,7.5
1734,7.5
1735,7.55
1736,7.6
1737,7.65
1738,7.7
1739,7.75
1740,7.75
1741,7.8
1742,7.85
1743,7.9
1744,7.95
1745,8.0
1746,8.0
1747,8.0
1748,7.95
1749,7.95
1750,7.95
1751,7.95
1752,7.95
1753,8.0
1754,8.05
1755,8.05
1756,8.05
1757,8.1
1758,8.15
1759,8.1
1760,8.05
1761,7.95
1762,7.75
1763,7.45
1764,7.15
1765,6.8
1766,6.55
1767,6.35
1768,6.25
1769,6.45
1770,6.85
1771,7.2
1772,7.65
1773,8.1
1774,8.4
1775,8.6
1776,8.8
1777,8.75
1778,8.55
1779,8.1
1780,7.65
1781,7.0
1782,6.45
1783,6.1
1784,5.9
1785,5.7
1786,5.65
1787,5.7
1788,5.85
1789,6.05
1790,6.25
1791,6.55
1792,6.9
1793,7.15
1794,7.45
1795,7.75
1796,8.05
1797,8.3
1798,8.45
1799,8.45
1800,8.4
1801,8.25
1802,8.05
1803,7.85
1804,7.65
1805,7.5
1806,7.4
1807,7.25
1808,7.2
1809,7.2
1810,7.2
1811,7.2
1812,7.25
1813,7.25
1814,7.25
1815,7.25
1816,7.25
1817,7.2
1818,7.15
1819,7.15
1820,7.2
1821,7.25
1822,7.3
1823,7.35
1824,7.3
1825,7.15
1826,6.9
1827,6.65
1828,6.3
1829,5.9
1830,5.5
1831,5.15
1832,4.95
1833,4.9
1834,5.05
1835,5.35
1836,5.7
1837,5.95
1838,6.15
1839,6.25
1840,6.2
1841,6.2
1842,6.25
1843,6.35
1844,6.55
1845,6.8
1846,7.05
1847,7.25
1848,7.5
1849,7.65
1850,7.8
1851,7.9
1852,8.0
1853,7.95
1854,7.9
1855,7.8
1856,7.7
1857,7.6
1858,7.55
1859,7.5
1860,7.5
1861,7.5
1862,7.5
1863,7.5
1864,7.5
1865,7.5
1866,7.4
1867,7.3
1868,7.2
1869,7.1
1870,7.0
1871,7.05
1872,7.15
1873,7.2
1874,7.25
1875,7.35
1876,7.35
1877,7.3
1878,7.3
1879,7.25
1880,7.15
1881,7.1
1882,7.05
1883,7.0
1884,6.95
1885,6.95
1886,6.95
1887,7.0
1888,7.05
1889,7.1
1890,7.1
1891,7.1
1892,7.05
1893,7.0
1894,7.05
1895,7.1
1896,7.1
1897,7.1
1898,7.1
1899,7.05
1900,7.0
1901,7.0
1902,7.05
1903,7.1
1904,7.2
1905,7.35
1906,7.45
1907,7.4
1908,7.5
1909,7.55
1910,7.5
1911,7.5
1912,7.6
1913,7.55
1914,7.45
1915,7.4
1916,7.35
1917,7.25
1918,7.2
1919,7.2
1920,7.25
1921,7.3
1922,7.45
1923,7.55
1924,7.65
1925,7.7
1926,7.75
1927,7.75
1928,7.7
1929,7.65
1930,7.65
1931,7.65
1932,7.55
1933,7.55
1934,7.5
1935,7.45
1936,7.4
1937,7.5
1938,7.6
1939,7.75
1940,7.75
1941,7.8
1942,7.75
1943,7.7
1944,7.65
1945,7.75
1946,7.95
1947,8.2
1948,8.4
1949,8.8
1950,9.2
1951,9.4
1952,9.6
1953,9.8
1954,9.8
1955,9.75
1956,9.65
1957,9.55
1958,9.4
1959,9.15
1960,8.9
1961,8.85
1962,8.75
1963,8.7
1964,8.7
1965,8.65
1966,8.5
1967,8.35
1968,8.2
1969,8.1
1970,8.05
1971,8.0
1972,8.0
1973,8.0
1974,8.0
1975,7.95
1976,7.85
1977,7.8
1978,7.7
1979,7.65
1980,7.6
1981,7.65
1982,7.6
1983,7.6
1984,7.45
1985,7.25
1986,6.85
1987,6.45
1988,6.05
1989,5.75
1990,5.55
1991,5.55
1992,5.55
1993,5.7
1994,5.85
1995,6.1
1996,6.35
1997,6.7
1998,6.9
1999,7.2
2000,7.3
2001,7.45
2002,7.55
2003,7.6
2004,7.55
2005,7.6
2006,7.55
2007,7.45
2008,7.45
2009,7.45
2010,7.5
2011,7.5
2012,7.5
2013,7.4
2014,7.3
2015,7.15
2016,7.1
2017,7.15
2018,7.3
2019,7.4
2020,7.55
2021,7.7
2022,7.85
2023,7.95
2024,8.2
2025,8.4
2026,8.55
2027,8.65
2028,8.9
2029,9.1
2030,9.3
2031,9.45
2032,9.5
2033,9.4
2034,9.2
2035,8.95
2036,8.6
2037,8.4
2038,8.1
2039,7.85
2040,7.5
2041,7.35
2042,7.2
2043,7.15
2044,7.0
2045,6.95
2046,6.75
2047,6.4
2048,6.0
2049,5.7
2050,5.5
2051,5.4
2052,5.45
2053,5.6
2054,5.75
2055,5.85
2056,5.85
2057,5.8
2058,5.65
2059,5.5
2060,5.4
2061,5.45
2062,5.55
2063,5.7
2064,5.85
2065,6.0
2066,6.15
2067,6.3
2068,6.45
2069,6.65
2070,6.85
2071,7.0
2072,7.1
2073,7.2
2074,7.3
2075,7.35
2076,7.4
2077,7.45
2078,7.55
2079,7.6
2080,7.7
2081,7.85
2082,8.05
2083,8.15
2084,8.25
2085,8.25
2086,8.2
2087,8.1
2088,8.0
2089,7.9
2090,7.85
2091,7.75
2092,7.65
2093,7.65
2094,7.8
2095,8.0
2096,8.35
2097,8.65
2098,8.95
2099,9.15
2100,9.35
2101,9.45
2102,9.6
2103,9.75
2104,9.85
2105,9.95
2106,9.9
2107,9.85
2108,9.65
2109,9.4
2110,9.05
2111,8.8
2112,8.45
2113,8.2
2114,8.05
2115,8.0
2116,7.95
2117,7.9
2118,7.85
2119,7.8
2120,7.7
2121,7.65
2122,7.7
2123,7.7
2124,7.6
2125,7.45
2126,7.3
2127,7.2
2128,7.2
2129,7.25
2130,7.4
2131,7.45
2132,7.55
2133,7.7
2134,7.85
2135,7.95
2136,8.1
2137,8.15
2138,8.15
2139,8.25
2140,8.2
2141,8.25
